s_num_nodes,s_weighted_mean_degree,s_num_component,s_avg_clustering_coef,s_largest_component,s_graph_density,t_num_dev_nodes,t_num_file_nodes,t_num_dev_per_file,t_num_file_per_dev,t_graph_density,proj_name,month,st_num_dev,t_net_overlap,s_net_overlap,stars,forks,pull_requests,pScore,popular
27,10.666666666666666,2,0.1968253968253968,15,0.0997150997150997,6,165,1.3333333333333333,36.666666666666664,0.2222222222222222,ambari,9,3,0.0089285714285714,0.0983606557377049,2182,1696,30,4778,1
25,9.6,3,0.1826666666666666,14,0.11,11,188,1.25531914893617,21.454545454545453,0.1141199226305609,ambari,10,6,0.131578947368421,0.0735294117647058,2182,1696,30,4778,1
19,13.052631578947368,2,0.0491228070175438,14,0.1228070175438596,4,61,1.1147540983606556,17.0,0.2786885245901639,ambari,11,4,0.0394736842105263,0.1111111111111111,2182,1696,30,4778,1
16,6.5,2,0.0833333333333333,8,0.125,4,674,1.0979228486646884,185.0,0.2744807121661721,ambari,12,3,0.0061881188118811,0.1351351351351351,2182,1696,30,4778,1
19,9.473684210526317,2,0.2090225563909774,17,0.1345029239766081,4,786,1.159033078880407,227.75,0.2897582697201017,ambari,13,3,0.2713506965475469,0.1025641025641025,2182,1696,30,4778,1
18,5.555555555555555,5,0.1203703703703703,6,0.0915032679738562,2,244,1.0,122.0,0.5,ambari,14,1,0.103030303030303,0.1351351351351351,2182,1696,30,4778,1
13,4.615384615384615,2,0.0974358974358974,10,0.1794871794871795,2,352,1.0,176.0,0.5,ambari,15,2,0.087248322147651,0.0357142857142857,2182,1696,30,4778,1
16,8.0,1,0.0680555555555555,16,0.1583333333333333,6,629,1.1287758346581875,118.33333333333331,0.1881293057763646,ambari,16,2,0.1440677966101695,0.0606060606060606,2182,1696,30,4778,1
21,8.380952380952381,2,0.2817975675118532,19,0.1238095238095238,7,531,1.143126177024482,86.71428571428571,0.163303739574926,ambari,17,3,0.2703113135914958,0.1111111111111111,2182,1696,30,4778,1
28,16.0,1,0.183673469387755,28,0.1111111111111111,10,681,1.2217327459618208,83.2,0.122173274596182,ambari,18,5,0.1785962473940236,0.0588235294117647,2182,1696,30,4778,1
30,13.466666666666669,1,0.2102645502645502,30,0.1103448275862069,9,371,1.3342318059299192,55.0,0.1482479784366576,ambari,19,7,0.1115297663903541,0.0555555555555555,2182,1696,30,4778,1
18,8.0,1,0.1809523809523809,18,0.1372549019607843,9,466,1.2446351931330473,64.44444444444444,0.1382927992370052,ambari,20,5,0.1404651162790697,0.0579710144927536,2182,1696,30,4778,1
19,10.947368421052632,2,0.2636591478696742,17,0.1520467836257309,8,373,1.3136729222520107,61.25,0.1642091152815013,ambari,21,4,0.1364485981308411,0.1489361702127659,2182,1696,30,4778,1
23,9.565217391304348,2,0.0913043478260869,21,0.1067193675889328,9,406,1.4926108374384237,67.33333333333333,0.1658456486042692,ambari,22,6,0.1888686131386861,0.0188679245283018,2182,1696,30,4778,1
24,10.833333333333334,3,0.0854797979797979,20,0.0942028985507246,14,376,1.4202127659574468,38.142857142857146,0.1014437689969604,ambari,23,6,0.15,0.0377358490566037,2182,1696,30,4778,1
29,11.03448275862069,1,0.2697044334975369,29,0.1133004926108374,16,372,1.5053763440860215,35.0,0.0940860215053763,ambari,24,7,0.139853747714808,0.0833333333333333,2182,1696,30,4778,1
34,9.058823529411764,3,0.0147058823529411,30,0.071301247771836,18,521,1.393474088291747,40.333333333333336,0.0774152271273192,ambari,25,8,0.1259720062208398,0.1046511627906976,2182,1696,30,4778,1
81,8.987654320987655,7,0.0779082714267899,67,0.0299382716049382,5,144,1.1319444444444444,32.6,0.2263888888888889,ant,0,4,0.0,0.0,431,440,30,1771,0
76,8.947368421052632,7,0.0917763157894736,59,0.0298245614035087,5,78,1.0384615384615383,16.2,0.2076923076923077,ant,1,3,0.0245901639344262,0.0384615384615384,431,440,30,1771,0
71,6.76056338028169,9,0.076278172410769,46,0.0265593561368209,3,30,1.0333333333333334,10.333333333333334,0.3444444444444444,ant,2,3,0.0,0.0331125827814569,431,440,30,1771,0
61,7.016393442622951,7,0.0748273584339158,46,0.0366120218579235,5,81,1.0246913580246917,16.6,0.2049382716049382,ant,3,2,0.0087719298245614,0.0451127819548872,431,440,30,1771,0
43,6.883720930232558,7,0.1108527131782945,25,0.0476190476190476,3,7,1.0,2.3333333333333335,0.3333333333333333,ant,4,2,0.0,0.0181818181818181,431,440,30,1771,0
58,7.793103448275862,6,0.1030651340996168,47,0.0369026013309134,1,5,1.0,5.0,1.0,ant,5,0,0.0,0.0192307692307692,431,440,30,1771,0
58,5.793103448275862,8,0.0739874110563765,38,0.0350877192982456,3,35,1.0,11.666666666666666,0.3333333333333333,ant,6,3,0.0,0.0252100840336134,431,440,30,1771,0
54,7.481481481481482,4,0.0388888888888888,48,0.0384346610761705,5,60,1.0,12.0,0.2,ant,7,3,0.1157894736842105,0.0176991150442477,431,440,30,1771,0
34,6.588235294117647,7,0.0,13,0.0481283422459893,2,108,1.0092592592592593,54.5,0.5046296296296297,ant,8,2,0.0355029585798816,0.024390243902439,431,440,30,1771,0
40,6.2,6,0.0348443223443223,28,0.05,2,35,1.0,17.5,0.5,ant,9,2,0.0069444444444444,0.0303030303030303,431,440,30,1771,0
55,6.836363636363636,8,0.0981818181818181,34,0.0383838383838383,4,62,1.0,15.5,0.25,ant,10,2,0.0103092783505154,0.0104166666666666,431,440,30,1771,0
42,5.333333333333333,10,0.0468253968253968,20,0.0418118466898954,3,23,1.0,7.666666666666667,0.3333333333333333,ant,11,1,0.0235294117647058,0.032258064516129,431,440,30,1771,0
66,5.393939393939394,10,0.1809042809042809,33,0.0289044289044289,7,55,1.018181818181818,8.0,0.1454545454545454,ant,12,4,0.0,0.0306122448979591,431,440,30,1771,0
47,10.297872340425531,6,0.1210616806361487,34,0.0536540240518038,4,60,1.1,16.5,0.275,ant,13,4,0.0983606557377049,0.0416666666666666,431,440,30,1771,0
67,8.716417910447761,7,0.1301447308909995,31,0.0321121664405246,4,59,1.0508474576271187,15.5,0.2627118644067797,ant,14,4,0.0625,0.0620155038759689,431,440,30,1771,0
58,7.241379310344827,10,0.1174466338259441,28,0.0326678765880217,4,123,1.2682926829268293,39.0,0.3170731707317073,ant,15,4,0.0596330275229357,0.048,431,440,30,1771,0
47,6.468085106382978,10,0.0439040864572779,21,0.036077705827937,4,172,1.005813953488372,43.25,0.251453488372093,ant,16,3,0.0243161094224924,0.053763440860215,431,440,30,1771,0
34,4.588235294117647,11,0.0392156862745098,10,0.0427807486631016,3,109,1.0,36.333333333333336,0.3333333333333333,ant,17,2,0.0319148936170212,0.0476190476190476,431,440,30,1771,0
27,5.481481481481482,4,0.050705467372134,19,0.0712250712250712,3,55,1.018181818181818,18.666666666666668,0.3393939393939394,ant,18,2,0.0363636363636363,0.0204081632653061,431,440,30,1771,0
48,7.25,9,0.1526875901875901,25,0.0452127659574468,5,238,1.050420168067227,50.0,0.2100840336134453,ant,19,4,0.0784313725490196,0.0394736842105263,431,440,30,1771,0
32,4.375,8,0.0395833333333333,16,0.0524193548387096,1,11,1.0,11.0,1.0,ant,20,1,0.0153256704980842,0.0129870129870129,431,440,30,1771,0
29,6.344827586206897,9,0.2149425287356321,7,0.0566502463054187,5,25,1.08,5.4,0.216,ant,21,3,0.0,0.0,431,440,30,1771,0
34,5.647058823529412,8,0.0490196078431372,12,0.0481283422459893,4,81,1.0246913580246917,20.75,0.2561728395061728,ant,22,3,0.0272727272727272,0.04,431,440,30,1771,0
28,6.571428571428571,5,0.2095238095238095,15,0.0714285714285714,3,13,1.0,4.333333333333333,0.3333333333333333,ant,23,2,0.0,0.037037037037037,431,440,30,1771,0
35,6.514285714285714,5,0.1012698412698412,25,0.0554621848739495,3,47,1.0,15.666666666666666,0.3333333333333333,ant,24,2,0.0166666666666666,0.0333333333333333,431,440,30,1771,0
22,4.909090909090909,5,0.1878787878787878,13,0.0822510822510822,2,14,1.0,7.0,0.5,ant,25,1,0.0163934426229508,0.0384615384615384,431,440,30,1771,0
11,21.09090909090909,2,0.4818181818181818,8,0.3272727272727272,3,310,1.9225806451612903,198.66666666666663,0.6408602150537634,any23,0,2,0.0,0.0,96,55,30,1051,0
9,9.77777777777778,3,0.3333333333333333,5,0.2222222222222222,3,67,1.0,22.333333333333332,0.3333333333333333,any23,1,2,0.0889894419306184,0.0769230769230769,96,55,30,1051,0
5,8.0,1,0.0,5,0.4,3,36,1.0833333333333333,13.0,0.3611111111111111,any23,2,2,0.0849056603773584,0.25,96,55,30,1051,0
32,19.25,3,0.1852678571428571,19,0.0907258064516129,2,23,1.0,11.5,0.5,any23,3,2,0.0483870967741935,0.0408163265306122,96,55,30,1051,0
35,15.2,1,0.1663718820861678,35,0.0840336134453781,3,58,1.0344827586206895,20.0,0.3448275862068966,any23,4,3,0.0843373493975903,0.2,96,55,30,1051,0
37,14.594594594594597,1,0.1126126126126126,37,0.0885885885885885,2,6,1.0,3.0,0.5,any23,5,2,0.0454545454545454,0.1926605504587156,96,55,30,1051,0
28,11.142857142857142,2,0.2168367346938775,15,0.0899470899470899,2,23,1.3043478260869563,15.0,0.6521739130434783,any23,6,2,0.0,0.1290322580645161,96,55,30,1051,0
15,14.4,2,0.3666666666666666,9,0.1809523809523809,3,257,1.027237354085603,88.0,0.3424124513618677,any23,7,1,0.0,0.0943396226415094,96,55,30,1051,0
22,11.272727272727272,2,0.1428571428571428,20,0.1212121212121212,0,0,0.0,0.0,0.0,any23,8,0,0.0,0.1276595744680851,96,55,30,1051,0
15,28.266666666666666,2,0.4269312169312169,13,0.238095238095238,0,0,0.0,0.0,0.0,any23,9,0,0.0,0.1509433962264151,96,55,30,1051,0
13,27.076923076923077,1,0.6072005619950825,13,0.2692307692307692,3,110,1.0,36.666666666666664,0.3333333333333333,apisix,0,1,0.0,0.0,14852,2556,30,18308,1
25,22.72,1,0.306405007006702,25,0.16,9,193,1.1295336787564767,24.22222222222222,0.1255037420840529,apisix,1,1,0.039274924471299,0.1594202898550724,14852,2556,30,18308,1
15,11.2,1,0.514896214896215,15,0.2,9,77,1.051948051948052,9.0,0.1168831168831168,apisix,2,1,0.0431893687707641,0.217391304347826,14852,2556,30,18308,1
24,13.0,1,0.4613125742106634,24,0.1521739130434782,7,65,1.2153846153846153,11.285714285714286,0.1736263736263736,apisix,3,2,0.0434782608695652,0.1587301587301587,14852,2556,30,18308,1
16,20.25,1,0.2820581886293101,16,0.25,11,85,1.1411764705882352,8.818181818181818,0.1037433155080213,apisix,4,1,0.0617977528089887,0.0833333333333333,14852,2556,30,18308,1
22,34.0,1,0.5727220785399348,22,0.2164502164502164,13,143,1.167832167832168,12.846153846153848,0.0898332436793975,apisix,5,3,0.0488721804511278,0.15,14852,2556,30,18308,1
28,13.285714285714286,1,0.2842732712400959,28,0.1031746031746031,11,64,1.03125,6.0,0.09375,apisix,6,3,0.0512820512820512,0.2022471910112359,14852,2556,30,18308,1
29,15.448275862068966,1,0.2607272864735886,29,0.1133004926108374,12,124,1.3306451612903225,13.75,0.1108870967741935,apisix,7,4,0.0600858369098712,0.1411764705882353,14852,2556,30,18308,1
40,23.5,1,0.5034972280694145,40,0.132051282051282,16,204,1.392156862745098,17.75,0.0870098039215686,apisix,8,4,0.1263858093126385,0.174496644295302,14852,2556,30,18308,1
24,13.5,2,0.3416801948051948,21,0.1739130434782608,1,88,1.0,88.0,1.0,aries,0,1,0.0,0.0,113,158,30,1171,0
49,26.53061224489796,2,0.3510651962206269,37,0.1164965986394557,9,126,1.4444444444444444,20.22222222222222,0.1604938271604938,aries,1,5,0.0111111111111111,0.1675675675675675,113,158,30,1171,0
36,12.11111111111111,3,0.2525368059681785,29,0.092063492063492,7,48,1.0208333333333333,7.0,0.1458333333333333,aries,2,5,0.0043290043290043,0.1128205128205128,113,158,30,1171,0
47,12.425531914893616,2,0.2421835013825001,44,0.0703052728954671,10,164,1.0914634146341464,17.9,0.1091463414634146,aries,3,6,0.0614035087719298,0.0820895522388059,113,158,30,1171,0
40,14.6,4,0.2675099206349206,29,0.0987179487179487,12,287,1.160278745644599,27.75,0.0966898954703832,aries,4,7,0.09765625,0.0849673202614379,113,158,30,1171,0
40,25.6,1,0.3184025696525697,40,0.1,13,188,1.2074468085106382,17.46153846153846,0.0928805237315875,aries,5,8,0.075,0.1096774193548387,113,158,30,1171,0
36,28.77777777777778,3,0.3714667821285469,26,0.119047619047619,13,278,1.143884892086331,24.46153846153846,0.0879911455451023,aries,6,9,0.0825688073394495,0.1764705882352941,113,158,30,1171,0
28,23.142857142857142,3,0.2482666143380429,22,0.1216931216931216,7,118,1.1101694915254237,18.714285714285715,0.1585956416464891,aries,7,6,0.0779510022271715,0.1487603305785124,113,158,30,1171,0
39,12.717948717948715,2,0.1968253968253968,34,0.0809716599190283,7,160,1.025,23.428571428571427,0.1464285714285714,aries,8,4,0.0915254237288135,0.1226415094339622,113,158,30,1171,0
26,11.538461538461538,1,0.2157509157509157,26,0.12,10,121,1.115702479338843,13.5,0.1115702479338843,aries,9,6,0.1036789297658862,0.0606060606060606,113,158,30,1171,0
29,12.0,4,0.1369458128078818,16,0.0862068965517241,11,114,1.0526315789473684,10.909090909090908,0.0956937799043062,aries,10,7,0.1254901960784313,0.1216216216216216,113,158,30,1171,0
33,20.24242424242424,5,0.3727513227513227,24,0.1212121212121212,7,170,1.111764705882353,27.0,0.1588235294117647,aries,11,6,0.0355987055016181,0.1212121212121212,113,158,30,1171,0
45,25.955555555555556,2,0.2996779183053693,43,0.101010101010101,11,183,1.1912568306010929,19.818181818181817,0.1082960755091902,aries,12,7,0.0835380835380835,0.1280487804878048,113,158,30,1171,0
42,10.571428571428571,1,0.1952226345083487,42,0.0720092915214866,11,179,1.4301675977653632,23.272727272727273,0.1300152361604875,aries,13,9,0.0654008438818565,0.0864197530864197,113,158,30,1171,0
29,19.310344827586206,3,0.2617952928297755,23,0.1477832512315271,12,263,1.0874524714828897,23.833333333333332,0.0906210392902408,aries,14,9,0.055350553505535,0.1229508196721311,113,158,30,1171,0
9,14.666666666666666,1,0.7037037037037037,9,0.4166666666666667,14,1228,1.095276872964169,96.07142857142856,0.0782340623545835,asterixdb,0,1,0.0,0.0,287,142,30,1329,0
13,16.615384615384617,1,0.4215506715506715,13,0.2564102564102564,5,203,1.0344827586206895,42.0,0.2068965517241379,asterixdb,1,2,0.0045016077170418,0.1428571428571428,287,142,30,1329,0
22,22.727272727272727,1,0.40501443001443,22,0.1774891774891775,6,606,1.0264026402640265,103.66666666666669,0.171067106710671,asterixdb,2,2,0.0024038461538461,0.1639344262295081,287,142,30,1329,0
25,21.28,1,0.4346886446886446,25,0.18,8,1579,1.033565547815073,204.0,0.1291956934768841,asterixdb,3,4,0.0062111801242236,0.1789473684210526,287,142,30,1329,0
38,17.473684210526315,2,0.3005126452494873,35,0.0924608819345661,8,3671,1.034867883410515,474.875,0.1293584854263143,asterixdb,4,5,0.2660651813662309,0.1260504201680672,287,142,30,1329,0
46,29.130434782608695,1,0.4844003609348878,46,0.1120772946859903,5,3726,1.008588298443371,751.6,0.2017176596886742,asterixdb,5,4,0.4849808124917295,0.1712707182320442,287,142,30,1329,0
45,27.288888888888888,1,0.5104871411888956,45,0.1121212121212121,9,717,1.0725244072524407,85.44444444444444,0.1191693785836045,asterixdb,6,7,0.0057357158614604,0.2555066079295154,287,142,30,1329,0
44,22.636363636363637,2,0.2832579037124492,29,0.0983086680761099,9,590,1.08135593220339,70.88888888888889,0.1201506591337099,asterixdb,7,6,0.0934182590233545,0.196078431372549,287,142,30,1329,0
43,20.930232558139537,2,0.3515688445921004,41,0.0930232558139534,6,444,1.045045045045045,77.33333333333333,0.1741741741741741,asterixdb,8,4,0.058076225045372,0.1751412429378531,287,142,30,1329,0
40,24.1,2,0.4614224664224665,28,0.1076923076923077,10,905,1.1027624309392263,99.8,0.1102762430939226,asterixdb,9,6,0.0902872777017783,0.2083333333333333,287,142,30,1329,0
32,29.5,2,0.4212887806637806,22,0.1290322580645161,9,2015,1.2327543424317615,276.0,0.1369727047146402,asterixdb,10,5,0.0614589316484778,0.2027027027027027,287,142,30,1329,0
39,32.92307692307692,2,0.4565989565989565,24,0.1160593792172739,11,755,1.0980132450331126,75.36363636363636,0.0998193859121011,asterixdb,11,9,0.0627829761545427,0.1866666666666666,287,142,30,1329,0
43,23.53488372093023,2,0.4484210879559717,30,0.0963455149501661,8,247,1.4534412955465588,44.875,0.1816801619433198,asterixdb,12,5,0.074074074074074,0.2080924855491329,287,142,30,1329,0
0,0.0,0,0.0,0,0.0,8,83,1.4096385542168677,14.625,0.1762048192771084,atlas,0,0,0.0,0.0,1901,871,30,3672,1
17,6.823529411764706,1,0.1300653594771241,17,0.1764705882352941,6,297,1.6902356902356903,83.66666666666667,0.281705948372615,atlas,1,2,0.1082390953150242,0.0,1901,871,30,3672,1
7,17.714285714285715,1,0.4285714285714285,7,0.3809523809523809,3,130,1.0076923076923077,43.666666666666664,0.3358974358974358,atlas,2,0,0.0586419753086419,0.0625,1901,871,30,3672,1
12,8.333333333333334,3,0.0,7,0.1363636363636363,2,31,1.0,15.5,0.5,atlas,3,1,0.0564971751412429,0.1176470588235294,1901,871,30,3672,1
10,19.6,1,0.6019047619047619,10,0.3555555555555555,2,212,1.018867924528302,108.0,0.5094339622641509,atlas,4,0,0.0763052208835341,0.04,1901,871,30,3672,1
11,9.454545454545457,2,0.1515151515151515,6,0.2181818181818181,2,97,1.0103092783505154,49.0,0.5051546391752577,atlas,5,1,0.1170886075949367,0.2142857142857142,1901,871,30,3672,1
5,5.6,2,0.0,3,0.3,2,83,1.0843373493975903,45.0,0.5421686746987951,atlas,6,0,0.101063829787234,0.0,1901,871,30,3672,1
14,7.714285714285714,1,0.4611111111111111,14,0.2307692307692307,2,239,1.2594142259414225,150.5,0.6297071129707112,atlas,7,1,0.1466992665036675,0.0,1901,871,30,3672,1
9,11.555555555555555,2,0.3666666666666666,7,0.2777777777777778,1,86,1.0,86.0,1.0,atlas,8,0,0.1330049261083744,0.0,1901,871,30,3672,1
11,5.454545454545454,1,0.0909090909090909,11,0.2,5,81,1.3580246913580247,22.0,0.2716049382716049,atlas,9,1,0.116751269035533,0.0952380952380952,1901,871,30,3672,1
10,3.6,3,0.0,6,0.1555555555555555,2,123,1.1626016260162602,71.5,0.5813008130081301,atlas,10,0,0.1027667984189723,0.1111111111111111,1901,871,30,3672,1
22,18.90909090909091,2,0.1848484848484848,20,0.1168831168831168,2,250,1.116,139.5,0.558,atlas,11,1,0.1252955082742316,0.0294117647058823,1901,871,30,3672,1
20,35.6,2,0.3680555555555555,18,0.1473684210526315,3,386,1.16580310880829,150.0,0.38860103626943,atlas,12,2,0.1082191780821917,0.1272727272727272,1901,871,30,3672,1
26,21.076923076923077,1,0.2559607059607059,26,0.1138461538461538,6,341,1.3548387096774193,77.0,0.2258064516129032,atlas,13,4,0.1599123767798466,0.1692307692307692,1901,871,30,3672,1
17,20.235294117647054,1,0.3215686274509803,17,0.1911764705882352,5,237,1.2573839662447257,59.6,0.2514767932489452,atlas,14,3,0.088235294117647,0.2063492063492063,1901,871,30,3672,1
14,9.714285714285714,2,0.0,12,0.1318681318681318,9,215,1.1534883720930234,27.555555555555557,0.1281653746770026,atlas,15,5,0.128747795414462,0.1578947368421052,1901,871,30,3672,1
19,31.36842105263158,1,0.4302422723475355,19,0.2222222222222222,3,63,1.126984126984127,23.666666666666668,0.3756613756613756,atlas,16,1,0.0282131661442006,0.08,1901,871,30,3672,1
18,34.888888888888886,1,0.4277777777777778,18,0.196078431372549,5,213,1.2863849765258215,54.8,0.2572769953051643,atlas,17,3,0.0057971014492753,0.1764705882352941,1901,871,30,3672,1
22,19.454545454545453,3,0.4189393939393939,17,0.1428571428571428,10,215,1.3069767441860465,28.1,0.1306976744186046,atlas,18,6,0.0522522522522522,0.1746031746031746,1901,871,30,3672,1
20,16.8,2,0.2420238095238095,18,0.1473684210526315,14,391,1.3248081841432224,37.0,0.0946291560102301,atlas,19,9,0.1013767209011264,0.2295081967213114,1901,871,30,3672,1
35,22.514285714285716,2,0.3677983920841063,32,0.1226890756302521,13,316,1.3227848101265822,32.15384615384615,0.1017526777020448,atlas,20,11,0.077324973876698,0.1881188118811881,1901,871,30,3672,1
21,31.047619047619047,1,0.344737801880659,21,0.1904761904761904,13,399,1.5964912280701755,49.0,0.1228070175438596,atlas,21,11,0.1076066790352504,0.2123893805309734,1901,871,30,3672,1
24,19.166666666666668,2,0.3632423132423132,22,0.1666666666666666,10,420,1.1761904761904762,49.4,0.1176190476190476,atlas,22,8,0.1800865800865801,0.1395348837209302,1901,871,30,3672,1
21,15.61904761904762,1,0.2073696145124716,21,0.1761904761904762,7,78,1.1923076923076923,13.285714285714286,0.1703296703296703,atlas,23,5,0.0459770114942528,0.1325301204819277,1901,871,30,3672,1
29,12.96551724137931,1,0.2874956461163358,29,0.1157635467980295,9,259,1.138996138996139,32.77777777777778,0.1265551265551265,atlas,24,6,0.0489690721649484,0.1666666666666666,1901,871,30,3672,1
0,0.0,0,0.0,0,0.0,2,8,1.5,6.0,0.75,aurora,0,0,0.0,0.0,634,231,30,1765,0
0,0.0,0,0.0,0,0.0,9,433,1.254041570438799,60.333333333333336,0.1393379522709776,aurora,1,0,0.0018018018018018,0.0,634,231,30,1765,0
17,43.294117647058826,1,0.4314659197012138,17,0.2573529411764705,10,630,1.115873015873016,70.3,0.1115873015873015,aurora,2,8,0.1597110754414125,0.0,634,231,30,1765,0
20,61.2,2,0.5339163614163615,18,0.2526315789473684,10,266,1.3609022556390975,36.2,0.1360902255639097,aurora,3,9,0.0779342723004694,0.180722891566265,634,231,30,1765,0
23,56.52173913043478,1,0.4374205504640286,23,0.1936758893280632,10,151,1.3245033112582782,20.0,0.1324503311258278,aurora,4,9,0.1494661921708185,0.2474226804123711,634,231,30,1765,0
